YEAR,STATE,EVENT_TYPE,TOTAL_INJURIES,TOTAL_DEATHS,TOTAL_DAMAGE,Per_Capita_Emissions,NASA_Global_Temp_Anomaly_C,BEGIN_LAT,BEGIN_LON
2016,CALIFORNIA,Wildfire,2.0,0.0,50000000.0,18.671753,1.01,34.4421,-122.88333
2016,LOUISIANA,Flood,0.0,1.0,315000000.0,18.671753,1.01,31.0,-90.476
2016,LOUISIANA,Flash Flood,0.0,0.0,400000000.0,18.671753,1.01,31.2974,-91.8718
2016,LOUISIANA,Flood,0.0,0.0,105000000.0,18.671753,1.01,30.702,-90.571
2016,LOUISIANA,Flood,0.0,0.0,1070000000.0,18.671753,1.01,30.342,-90.928
2016,LOUISIANA,Flash Flood,0.0,0.0,460000000.0,18.671753,1.01,30.335,-91.012
2016,TEXAS,Hail,0.0,0.0,1360000000.0,18.671753,1.01,29.54,-98.66
2016,LOUISIANA,Flood,0.0,0.0,700000000.0,18.671753,1.01,30.2692,-91.9884
2016,LOUISIANA,Flood,0.0,0.0,100000000.0,18.671753,1.01,30.2656,-91.9988
2016,LOUISIANA,Flood,0.0,0.0,75000000.0,18.671753,1.01,30.2668,-91.993
2016,LOUISIANA,Flood,0.0,0.0,25000000.0,18.671753,1.01,29.7585,-93.0233
2016,LOUISIANA,Flood,0.0,0.0,50000000.0,18.671753,1.01,29.7799,-93.0642
2016,LOUISIANA,Flood,0.0,0.0,25000000.0,18.671753,1.01,29.7704,-93.057
2016,LOUISIANA,Flood,0.0,0.0,100000000.0,18.671753,1.01,30.3104,-91.9449
2016,LOUISIANA,Flood,0.0,0.0,200000000.0,18.671753,1.01,29.7692,-93.0583
2016,LOUISIANA,Flood,0.0,0.0,100000000.0,18.671753,1.01,30.3018,-91.9412
2016,LOUISIANA,Flood,0.0,0.0,25000000.0,18.671753,1.01,30.3012,-91.9425
2016,LOUISIANA,Flash Flood,0.0,0.0,40000000.0,18.671753,1.01,31.2657,-91.8402
2016,LOUISIANA,Flash Flood,0.0,0.0,576000000.0,18.671753,1.01,30.647,-90.906
2016,LOUISIANA,Flash Flood,0.0,0.0,30000000.0,18.671753,1.01,31.2916,-91.8745
2016,LOUISIANA,Flash Flood,0.0,0.0,45000000.0,18.671753,1.01,31.2611,-91.8443
2016,LOUISIANA,Flash Flood,0.0,0.0,30000000.0,18.671753,1.01,31.2634,-91.8498
2016,LOUISIANA,Flash Flood,0.0,2.0,22600000.0,18.671753,1.01,30.999,-90.826
2016,LOUISIANA,Flash Flood,0.0,0.0,15000000.0,18.671753,1.01,30.4797,-92.8482
2016,LOUISIANA,Flash Flood,0.0,0.0,15000000.0,18.671753,1.01,31.2916,-91.8691
2016,LOUISIANA,Flash Flood,0.0,0.0,20000000.0,18.671753,1.01,29.8527,-91.9254
2016,FLORIDA,Tropical Storm,0.0,0.0,2000000000.0,18.671753,1.01,28.9588,-81.5871
2016,FLORIDA,High Surf,0.0,0.0,21000000.0,18.671753,1.01,28.9588,-81.5871
2016,FLORIDA,Tropical Storm,0.0,0.0,73000000.0,18.671753,1.01,28.9588,-81.5871
2016,NEVADA,Excessive Heat,0.0,26.0,0.0,18.671753,1.01,36.0667,-115.7184
2016,MARYLAND,Flash Flood,0.0,2.0,22400000.0,18.671753,1.01,39.2684,-76.7948
2016,PENNSYLVANIA,Flash Flood,0.0,0.0,26445000.0,18.671753,1.01,41.45,-76.98
2016,NEVADA,Wildfire,0.0,0.0,30000000.0,18.671753,1.01,36.0667,-115.7184
2016,VIRGINIA,Flood,0.0,0.0,19000000.0,18.671753,1.01,36.8544,-76.3042
2016,VIRGINIA,Flood,0.0,0.0,20800000.0,18.671753,1.01,36.7631,-76.4099
2016,NORTH DAKOTA,Hail,2.0,0.0,21000000.0,18.671753,1.01,47.37,-102.75
2016,TEXAS,Hail,0.0,0.0,300000000.0,18.671753,1.01,31.6851,-106.2103
2016,TEXAS,Flash Flood,0.0,6.0,35000000.0,18.671753,1.01,30.0622,-95.8832
2016,FLORIDA,Storm Surge/Tide,0.0,0.0,25000000.0,18.671753,1.01,28.9588,-81.5871
2016,FLORIDA,Hurricane,0.0,0.0,15800000.0,18.671753,1.01,28.9588,-81.5871
2016,FLORIDA,Hurricane,1.0,0.0,75000000.0,18.671753,1.01,28.9588,-81.5871
2016,FLORIDA,Tropical Depression,0.0,1.0,15000000.0,18.671753,1.01,28.9588,-81.5871
2016,FLORIDA,Hurricane,0.0,5.0,514400000.0,18.671753,1.01,28.9588,-81.5871
2016,FLORIDA,Storm Surge/Tide,0.0,0.0,13000000.0,18.671753,1.01,28.9588,-81.5871
1990,KANSAS,Tornado,17.0,0.0,25000000.0,24.498892,0.45,38.33,-96.27
1990,KANSAS,Tornado,1.0,0.0,25000000.0,24.498892,0.45,37.77,-98.02
1990,KANSAS,Tornado,59.0,1.0,25000000.0,24.498892,0.45,37.93,-97.72
1990,KANSAS,Tornado,0.0,0.0,25000000.0,24.498892,0.45,38.15,-97.43
1990,KANSAS,Tornado,0.0,0.0,25000000.0,24.498892,0.45,38.17,-97.38
1990,KANSAS,Tornado,0.0,0.0,25000000.0,24.498892,0.45,38.18,-97.42
1990,KANSAS,Tornado,0.0,1.0,25000000.0,24.498892,0.45,38.22,-97.33
1990,MARYLAND,Tornado,59.0,0.0,25000000.0,24.498892,0.45,39.47,-76.82
1990,MISSOURI,Tornado,0.0,0.0,25000000.0,24.498892,0.45,38.45,-92.58
1990,MISSOURI,Tornado,3.0,0.0,25000000.0,24.498892,0.45,38.95,-92.33
1990,MISSOURI,Tornado,30.0,0.0,25000000.0,24.498892,0.45,38.78,-90.72
1990,COLORADO,Tornado,14.0,0.0,25000000.0,24.498892,0.45,39.17,-103.7
1990,IOWA,Tornado,0.0,0.0,25000000.0,24.498892,0.45,42.23,-91.42
1990,IOWA,Tornado,0.0,0.0,25000000.0,24.498892,0.45,42.27,-91.33
1990,IOWA,Tornado,0.0,0.0,25000000.0,24.498892,0.45,42.33,-91.27
1990,IOWA,Tornado,0.0,0.0,25000000.0,24.498892,0.45,42.38,-91.13
1990,NEBRASKA,Tornado,0.0,0.0,25000000.0,24.498892,0.45,40.05,-98.53
1990,OHIO,Tornado,14.0,0.0,25000000.0,24.498892,0.45,39.25,-84.8
1990,OHIO,Tornado,2.0,0.0,25000000.0,24.498892,0.45,39.28,-84.58
1990,OHIO,Tornado,0.0,0.0,25000000.0,24.498892,0.45,39.33,-84.58
1990,OHIO,Tornado,0.0,0.0,25000000.0,24.498892,0.45,39.33,-84.32
1990,NEBRASKA,Tornado,0.0,0.0,25000000.0,24.498892,0.45,40.63,-101.63
1990,INDIANA,Tornado,0.0,0.0,25000000.0,24.498892,0.45,38.47,-87.48
1990,INDIANA,Tornado,60.0,6.0,25000000.0,24.498892,0.45,38.47,-87.43
1990,NEBRASKA,Tornado,3.0,0.0,25000000.0,24.498892,0.45,40.3,-98.27
1990,NEBRASKA,Tornado,3.0,0.0,25000000.0,24.498892,0.45,40.35,-98.18
1990,NEBRASKA,Tornado,0.0,0.0,25000000.0,24.498892,0.45,40.63,-97.83
1990,NEBRASKA,Tornado,2.0,0.0,25000000.0,24.498892,0.45,40.72,-97.7
1990,NEBRASKA,Tornado,0.0,0.0,25000000.0,24.498892,0.45,41.03,-97.37
1990,NEBRASKA,Tornado,0.0,0.0,25000000.0,24.498892,0.45,41.03,-97.33
1990,NEBRASKA,Tornado,0.0,0.0,25000000.0,24.498892,0.45,41.43,-97.03
1990,KENTUCKY,Tornado,1.0,0.0,25000000.0,24.498892,0.45,37.75,-84.3
1990,ILLINOIS,Tornado,350.0,29.0,250000000.0,24.498892,0.45,41.63,-88.25
1990,TEXAS,Tornado,0.0,0.0,25000000.0,24.498892,0.45,32.08,-98.47
1990,TEXAS,Tornado,0.0,0.0,25000000.0,24.498892,0.45,32.1,-98.45
1990,TEXAS,Tornado,8.0,0.0,25000000.0,24.498892,0.45,31.67,-96.7
1990,TEXAS,Tornado,21.0,2.0,25000000.0,24.498892,0.45,31.08,-102.35
2024,INDIANA,Tornado,37.0,1.0,25000000.0,,1.28,40.1785,-85.1251
2024,NEW HAMPSHIRE,Coastal Flood,0.0,0.0,30000000.0,,1.28,,
2024,MAINE,Coastal Flood,0.0,0.0,30000000.0,,1.28,43.47,-70.72
2024,MAINE,Coastal Flood,0.0,0.0,20000000.0,,1.28,43.47,-70.72
2024,MAINE,Coastal Flood,0.0,0.0,15000000.0,,1.28,43.47,-70.72
2024,MAINE,Coastal Flood,0.0,0.0,15000000.0,,1.28,43.47,-70.72
2024,NEW HAMPSHIRE,Coastal Flood,0.0,0.0,15000000.0,,1.28,,
2024,FLORIDA,Tornado,0.0,0.0,15350000.0,,1.28,30.1384,-85.7526
2024,OREGON,Ice Storm,0.0,0.0,34400000.0,,1.28,45.45,-123.85
2024,MICHIGAN,Tornado,12.0,0.0,50000000.0,,1.28,42.19,-85.67
2024,MISSOURI,Hail,0.0,0.0,20000000.0,,1.28,38.82,-90.95
2024,FLORIDA,Tornado,0.0,2.0,92100000.0,,1.28,30.44,-84.49
2024,FLORIDA,Tornado,0.0,0.0,92000000.0,,1.28,30.47,-84.415
2024,OKLAHOMA,Tornado,6.0,1.0,150000000.0,,1.28,33.915,-97.144
2024,OKLAHOMA,Tornado,19.0,0.0,20000000.0,,1.28,34.11,-97.199
2024,ARIZONA,Thunderstorm Wind,0.0,0.0,25000000.0,,1.28,32.234,-110.9482
2024,OKLAHOMA,Tornado,0.0,0.0,15000000.0,,1.28,36.7,-96.001
2024,ARKANSAS,Tornado,0.0,0.0,80000000.0,,1.28,36.3344,-94.2002
2024,TEXAS,Tornado,80.0,7.0,15000000.0,,1.28,33.489,-97.487
2024,ARKANSAS,Thunderstorm Wind,0.0,0.0,20000000.0,,1.28,36.4061,-94.2641
2024,OKLAHOMA,Tornado,19.0,0.0,40000000.0,,1.28,36.3072,-95.7651
2024,CALIFORNIA,Flash Flood,0.0,0.0,30000000.0,,1.28,32.7109,-117.102
2024,NEVADA,Excessive Heat,0.0,42.0,0.0,,1.28,36.0667,-115.7184
2024,WASHINGTON,Wildfire,0.0,0.0,19000000.0,,1.28,48.27,-121.8526
2024,WASHINGTON,Wildfire,0.0,0.0,100000000.0,,1.28,48.27,-121.8526
2024,NEVADA,Excessive Heat,0.0,34.0,0.0,,1.28,36.0667,-115.7184
2024,NEBRASKA,Thunderstorm Wind,0.0,0.0,15000000.0,,1.28,41.074,-96.317
2024,NEBRASKA,Thunderstorm Wind,0.0,0.0,35000000.0,,1.28,41.241,-96.331
2024,NEVADA,Heat,0.0,11.0,0.0,,1.28,36.0667,-115.7184
2024,IOWA,Tornado,35.0,4.0,30000000.0,,1.28,41.1579,-94.5951
2024,WASHINGTON,Wildfire,0.0,0.0,35000000.0,,1.28,48.27,-121.8526
2024,MISSOURI,Hail,0.0,0.0,12500000.0,,1.28,37.34,-92.93
2024,ARIZONA,Excessive Heat,0.0,20.0,0.0,,1.28,33.43333,-112.01667
2024,TEXAS,Thunderstorm Wind,0.0,0.0,70000000.0,,1.28,29.79,-95.82
2024,NEVADA,Heat,0.0,16.0,0.0,,1.28,36.0667,-115.7184
2024,WISCONSIN,Tornado,0.0,0.0,24800000.0,,1.28,42.6301,-89.1105
2024,NEVADA,Excessive Heat,0.0,19.0,0.0,,1.28,36.0667,-115.7184
2024,NEVADA,Excessive Heat,0.0,10.0,0.0,,1.28,36.0667,-115.7184
2024,IOWA,Flood,0.0,1.0,25590000.0,,1.28,42.912,-95.3867
2024,SOUTH DAKOTA,Flood,0.0,0.0,54520000.0,,1.28,42.6846,-96.7771
2024,TEXAS,Tropical Storm,0.0,0.0,50000000.0,,1.28,33.58333,-101.85
2024,TEXAS,Tropical Storm,0.0,12.0,125000000.0,,1.28,33.58333,-101.85
2024,MINNESOTA,Flood,0.0,0.0,20700000.0,,1.28,43.8496,-95.4611
2024,SOUTH CAROLINA,Hail,0.0,0.0,25000000.0,,1.28,34.99,-81.223
2024,IOWA,Flood,0.0,0.0,13200000.0,,1.28,43.2669,-96.5661
2024,TEXAS,Tropical Storm,0.0,1.0,86000000.0,,1.28,33.58333,-101.85
2024,WASHINGTON,Wildfire,0.0,0.0,100000000.0,,1.28,48.27,-121.8526
2024,WASHINGTON,Wildfire,0.0,0.0,19000000.0,,1.28,48.27,-121.8526
2024,TEXAS,Hurricane,0.0,0.0,40000000.0,,1.28,33.58333,-101.85
2024,WASHINGTON,Wildfire,0.0,0.0,100000000.0,,1.28,48.27,-121.8526
2024,FLORIDA,Hurricane,0.0,0.0,14000000.0,,1.28,28.9588,-81.5871
2024,NEW MEXICO,Wildfire,0.0,2.0,23000000.0,,1.28,32.67,-103.13
2024,NEBRASKA,Hail,0.0,0.0,100000000.0,,1.28,40.94,-100.16
2024,NEBRASKA,Hail,0.0,0.0,26000000.0,,1.28,40.86,-99.98
2024,TEXAS,Tropical Storm,0.0,0.0,16000000.0,,1.28,33.58333,-101.85
2024,NEW MEXICO,Flash Flood,0.0,2.0,500000000.0,,1.28,33.4079,-104.5705
2024,FLORIDA,Flood,0.0,0.0,240000000.0,,1.28,28.7957,-80.7365
2024,FLORIDA,Flood,0.0,0.0,15000000.0,,1.28,28.3507,-81.2368
2024,FLORIDA,Flood,0.0,0.0,12600000.0,,1.28,28.3535,-81.9586
2024,FLORIDA,Tropical Storm,0.0,0.0,280000000.0,,1.28,28.9588,-81.5871
2024,NORTH DAKOTA,Wildfire,8.0,2.0,20000000.0,,1.28,46.8,-97.67
2024,FLORIDA,Tornado,0.0,6.0,475000000.0,,1.28,27.374,-80.427
2024,FLORIDA,Tropical Storm,0.0,4.0,27000000.0,,1.28,28.9588,-81.5871
2024,FLORIDA,Hurricane,0.0,0.0,18800000.0,,1.28,28.9588,-81.5871
2024,WASHINGTON,Wildfire,0.0,0.0,100000000.0,,1.28,48.27,-121.8526
2024,FLORIDA,Tornado,7.0,0.0,81350000.0,,1.28,26.5555,-80.3321
2024,FLORIDA,Tropical Storm,0.0,0.0,280000000.0,,1.28,28.9588,-81.5871
2024,FLORIDA,Flood,0.0,0.0,27000000.0,,1.28,28.6187,-80.9938
2024,FLORIDA,Tornado,0.0,0.0,15000000.0,,1.28,27.206,-80.303
2024,FLORIDA,Tornado,3.0,0.0,20000000.0,,1.28,26.8878,-81.0381
2024,FLORIDA,Tornado,0.0,0.0,39000000.0,,1.28,27.558,-80.385
2024,NORTH CAROLINA,Flood,0.0,0.0,25000000.0,,1.28,35.74,-82.684
2024,NORTH CAROLINA,Flash Flood,0.0,5.0,40000000.0,,1.28,35.933,-81.993
2024,NORTH CAROLINA,Flash Flood,0.0,7.0,200000000.0,,1.28,35.466,-82.274
2024,NORTH CAROLINA,Flash Flood,0.0,0.0,50000000.0,,1.28,35.145,-82.831
2024,NORTH CAROLINA,Flash Flood,0.0,9.0,300000000.0,,1.28,35.54,-82.23
2024,NORTH CAROLINA,Flash Flood,0.0,1.0,100000000.0,,1.28,35.71,-82.24
2024,NORTH CAROLINA,High Wind,0.0,0.0,28000000.0,,1.28,34.7335,-82.946
2024,NORTH CAROLINA,Debris Flow,0.0,13.0,1000000.0,,1.28,35.56,-82.32
2024,NORTH CAROLINA,Flash Flood,0.0,0.0,25000000.0,,1.28,35.313,-80.993
2024,WYOMING,Wildfire,0.0,0.0,12500000.0,,1.28,41.13333,-110.1688
2024,WYOMING,Wildfire,0.0,0.0,12500000.0,,1.28,41.13333,-110.1688
2024,NORTH CAROLINA,Flash Flood,0.0,1.0,15000000.0,,1.28,35.215,-82.338
2024,NORTH CAROLINA,Flash Flood,0.0,0.0,40000000.0,,1.28,35.888,-81.725
2024,NORTH CAROLINA,Tropical Storm,0.0,0.0,35000000.0,,1.28,34.7335,-82.946
2024,VIRGINIA,Flash Flood,0.0,1.0,20000000.0,,1.28,36.5903,-81.6289
2024,FLORIDA,Hurricane,0.0,3.0,35000000.0,,1.28,28.9588,-81.5871
2024,FLORIDA,Hurricane,0.0,0.0,26660000.0,,1.28,28.9588,-81.5871
2024,NORTH CAROLINA,Flash Flood,0.0,4.0,200000000.0,,1.28,35.395,-82.946
2024,NORTH CAROLINA,Flash Flood,0.0,0.0,20000000.0,,1.28,35.915,-82.393
2024,FLORIDA,Hurricane,0.0,0.0,25000000.0,,1.28,28.9588,-81.5871
2024,NORTH CAROLINA,Flash Flood,0.0,0.0,40000000.0,,1.28,35.983,-81.787
2024,FLORIDA,Hurricane,0.0,0.0,55000000.0,,1.28,28.9588,-81.5871
2024,NORTH CAROLINA,Flash Flood,0.0,10.0,75000000.0,,1.28,35.95,-82.196
2024,NORTH CAROLINA,Flash Flood,0.0,1.0,30000000.0,,1.28,35.932,-82.143
2024,NORTH CAROLINA,Tropical Storm,0.0,0.0,20000000.0,,1.28,34.7335,-82.946
2024,NORTH CAROLINA,Flash Flood,0.0,1.0,35000000.0,,1.28,35.445,-82.278
2024,NORTH CAROLINA,Flash Flood,0.0,0.0,50000000.0,,1.28,35.731,-81.254
2024,NORTH CAROLINA,Flash Flood,0.0,14.0,300000000.0,,1.28,35.618,-82.27
2024,SOUTH CAROLINA,Tropical Storm,0.0,1.0,15000000.0,,1.28,34.55,-83.084
2024,VIRGINIA,High Wind,3.0,1.0,75500000.0,,1.28,36.7102,-76.6872
2024,VIRGINIA,High Wind,0.0,0.0,27000000.0,,1.28,36.7102,-76.6872
2024,SOUTH CAROLINA,Tropical Storm,0.0,0.0,15000000.0,,1.28,34.55,-83.084
2024,SOUTH CAROLINA,Tropical Storm,0.0,3.0,25000000.0,,1.28,34.55,-83.084
2024,SOUTH CAROLINA,Tropical Storm,0.0,4.0,25000000.0,,1.28,34.55,-83.084
2024,VIRGINIA,High Wind,0.0,1.0,17600000.0,,1.28,36.7102,-76.6872
2024,WASHINGTON,Wildfire,0.0,0.0,35000000.0,,1.28,48.27,-121.8526
2024,SOUTH CAROLINA,Tropical Storm,0.0,4.0,15000000.0,,1.28,34.55,-83.084
2024,NORTH CAROLINA,Flash Flood,0.0,1.0,116000000.0,,1.28,36.3964,-81.7205
2024,NEW YORK,Flash Flood,0.0,0.0,35000000.0,,1.28,42.1682,-77.6383
2024,NORTH CAROLINA,Flash Flood,4.0,2.0,250000000.0,,1.28,36.2769,-81.9132
2024,VIRGINIA,High Wind,0.0,0.0,36200000.0,,1.28,36.7102,-76.6872
2024,NEW YORK,Flash Flood,0.0,0.0,30000000.0,,1.28,42.1393,-77.4263
2024,GEORGIA,Hurricane,0.0,0.0,150000000.0,,1.28,33.55,-84.83
2024,GEORGIA,Hurricane,0.0,1.0,105000000.0,,1.28,33.55,-84.83
2024,SOUTH CAROLINA,Tropical Storm,0.0,5.0,22600000.0,,1.28,34.55,-83.084
2024,SOUTH CAROLINA,Tropical Storm,0.0,0.0,91700000.0,,1.28,34.55,-83.084
2024,LOUISIANA,Flash Flood,0.0,0.0,39600000.0,,1.28,30.0419,-90.2721
2024,GEORGIA,Tropical Storm,0.0,0.0,105000000.0,,1.28,33.55,-84.83
2024,GEORGIA,Hurricane,0.0,0.0,110000000.0,,1.28,33.55,-84.83
2024,SOUTH CAROLINA,Tropical Storm,0.0,0.0,22300000.0,,1.28,34.55,-83.084
2024,FLORIDA,Tropical Storm,0.0,12.0,0.0,,1.28,28.9588,-81.5871
2024,GEORGIA,Hurricane,0.0,0.0,110000000.0,,1.28,33.55,-84.83
2024,GEORGIA,Hurricane,0.0,0.0,110000000.0,,1.28,33.55,-84.83
2024,GEORGIA,Tropical Storm,3.0,1.0,18400000.0,,1.28,33.55,-84.83
2024,LOUISIANA,Flash Flood,0.0,0.0,18000000.0,,1.28,29.9833,-90.6847
2024,GEORGIA,Hurricane,0.0,0.0,110000000.0,,1.28,33.55,-84.83
2024,GEORGIA,Tropical Storm,0.0,4.0,21000000.0,,1.28,33.55,-84.83
2024,GEORGIA,Tropical Storm,0.0,1.0,225500000.0,,1.28,33.55,-84.83
2024,GEORGIA,Tropical Storm,0.0,7.0,500500000.0,,1.28,33.55,-84.83
2024,FLORIDA,Storm Surge/Tide,0.0,0.0,800000000.0,,1.28,28.9588,-81.5871
2024,FLORIDA,Tropical Storm,0.0,0.0,17000000.0,,1.28,28.9588,-81.5871
2024,FLORIDA,Hurricane,0.0,0.0,200000000.0,,1.28,28.9588,-81.5871
2024,CALIFORNIA,Wildfire,22.0,0.0,50000000.0,,1.28,34.4421,-122.88333
2024,CALIFORNIA,Wildfire,0.0,0.0,20000000.0,,1.28,34.4421,-122.88333
2024,FLORIDA,Hurricane,0.0,0.0,1075000000.0,,1.28,28.9588,-81.5871
2024,FLORIDA,Storm Surge/Tide,0.0,0.0,64400000.00000001,,1.28,28.9588,-81.5871
2024,LOUISIANA,Hurricane,0.0,0.0,20000000.0,,1.28,30.999,-93.5692
2024,LOUISIANA,Hurricane,3.0,0.0,20000000.0,,1.28,30.999,-93.5692
2024,FLORIDA,Hurricane,0.0,0.0,16100000.000000002,,1.28,28.9588,-81.5871
2024,FLORIDA,Hurricane,0.0,3.0,1075000000.0,,1.28,28.9588,-81.5871
2024,FLORIDA,Hurricane,0.0,0.0,1075000000.0,,1.28,28.9588,-81.5871
2024,FLORIDA,Hurricane,0.0,0.0,1075000000.0,,1.28,28.9588,-81.5871
2024,SOUTH CAROLINA,Tropical Storm,0.0,3.0,37100000.0,,1.28,34.55,-83.084
2024,SOUTH CAROLINA,Tropical Storm,0.0,0.0,20000000.0,,1.28,34.55,-83.084
2024,SOUTH CAROLINA,Tropical Storm,0.0,1.0,19600000.0,,1.28,34.55,-83.084
2024,SOUTH CAROLINA,Tropical Storm,0.0,10.0,56000000.0,,1.28,34.55,-83.084
2024,TENNESSEE,Flash Flood,0.0,0.0,62500000.0,,1.28,36.31,-82.19
2024,GEORGIA,Hurricane,77.0,2.0,600000000.0,,1.28,33.55,-84.83
2024,TENNESSEE,Flood,0.0,1.0,22700000.0,,1.28,36.1119,-83.0513
2024,GEORGIA,Hurricane,0.0,0.0,105000000.0,,1.28,33.55,-84.83
2024,GEORGIA,Hurricane,0.0,0.0,110000000.0,,1.28,33.55,-84.83
2024,GEORGIA,Hurricane,0.0,0.0,200000000.0,,1.28,33.55,-84.83
2024,GEORGIA,Hurricane,0.0,0.0,200000000.0,,1.28,33.55,-84.83
2024,VIRGINIA,Flash Flood,0.0,0.0,120000000.0,,1.28,36.67,-81.6374
2024,LOUISIANA,Flash Flood,0.0,0.0,52500000.0,,1.28,30.0256,-90.465
2024,TENNESSEE,Flash Flood,0.0,4.0,39000000.0,,1.28,36.1647,-82.489
1994,NEBRASKA,Hail,2.0,0.0,55000000.0,24.436613,0.31,40.87,-98.27
1994,NEBRASKA,Hail,0.0,0.0,50000000.0,24.436613,0.31,40.87,-98.27
1994,MINNESOTA,Hail,0.0,0.0,50000000.0,24.436613,0.31,44.8,-93.32
1994,FLORIDA,Tornado,40.0,1.0,50000000.0,24.436613,0.31,28.9588,-81.5871
1994,SOUTH CAROLINA,Tornado,40.0,0.0,50000000.0,24.436613,0.31,34.55,-83.084
1994,TEXAS,Tornado,7.0,0.0,50000000.0,24.436613,0.31,33.58333,-101.85
1994,UTAH,Thunderstorm Wind,15.0,0.0,50000000.0,24.436613,0.31,37.0,-113.098
1994,NEVADA,Thunderstorm Wind,10.0,0.0,50000000.0,24.436613,0.31,36.0667,-115.7184
1994,VIRGINIA,Tornado,10.0,0.0,50000000.0,24.436613,0.31,36.7102,-76.6872
1994,TEXAS,Hail,0.0,0.0,50000000.0,24.436613,0.31,33.58333,-101.85
1994,TENNESSEE,Tornado,25.0,3.0,50000000.0,24.436613,0.31,35.07,-89.83
1994,TEXAS,Thunderstorm Wind,1.0,0.0,50000000.0,24.436613,0.31,33.58333,-101.85
1994,TEXAS,Hail,0.0,0.0,50000000.0,24.436613,0.31,33.58333,-101.85
1994,TEXAS,Tornado,8.0,0.0,50000000.0,24.436613,0.31,33.53,-97.27
1994,WASHINGTON,Hail,0.0,0.0,50000000.0,24.436613,0.31,48.27,-121.8526
1994,TEXAS,Hail,0.0,0.0,50000000.0,24.436613,0.31,33.58333,-101.85
1994,PENNSYLVANIA,Tornado,25.0,3.0,50000000.0,24.436613,0.31,41.18,-80.52
1994,KANSAS,Thunderstorm Wind,0.0,0.0,50050000.0,24.436613,0.31,37.7,-99.3826
1994,CALIFORNIA,Hail,0.0,0.0,50500000.0,24.436613,0.31,34.4421,-122.88333
1994,ALABAMA,Tornado,150.0,22.0,50500000.0,24.436613,0.31,33.72,-86.15
1994,ILLINOIS,Thunderstorm Wind,0.0,0.0,55000000.0,24.436613,0.31,37.6945,-89.5678
1994,NEBRASKA,Thunderstorm Wind,2.0,0.0,55000000.0,24.436613,0.31,40.87,-98.27
1983,LOUISIANA,Tornado,5.0,0.0,25000000.0,23.519325,0.31,31.93,-92.25
1983,PENNSYLVANIA,Tornado,0.0,0.0,25000000.0,23.519325,0.31,40.72,-75.57
1983,PENNSYLVANIA,Tornado,2.0,0.0,25000000.0,23.519325,0.31,40.7,-75.52
1983,MICHIGAN,Tornado,0.0,0.0,25000000.0,23.519325,0.31,42.45,-82.95
1983,MICHIGAN,Tornado,3.0,0.0,25000000.0,23.519325,0.31,42.52,-82.75
1983,LOUISIANA,Tornado,25.0,0.0,25000000.0,23.519325,0.31,30.07,-90.52
1983,MISSOURI,Tornado,19.0,1.0,25000000.0,23.519325,0.31,37.2,-93.45
1983,OHIO,Tornado,25.0,1.0,25000000.0,23.519325,0.31,41.33,-81.65
1983,NEW YORK,Tornado,0.0,0.0,25000000.0,23.519325,0.31,43.48,-75.37
1983,LOUISIANA,Tornado,10.0,0.0,25000000.0,23.519325,0.31,31.87,-92.92
1983,LOUISIANA,Tornado,30.0,1.0,25000000.0,23.519325,0.31,31.87,-92.3
1983,ILLINOIS,Tornado,3.0,0.0,25000000.0,23.519325,0.31,38.67,-90.17
1983,OHIO,Tornado,22.0,1.0,25000000.0,23.519325,0.31,41.33,-83.83
1983,FLORIDA,Tornado,0.0,0.0,25000000.0,23.519325,0.31,28.25,-81.03
1983,FLORIDA,Tornado,0.0,0.0,25000000.0,23.519325,0.31,28.3,-80.85
1983,KANSAS,Tornado,25.0,1.0,25000000.0,23.519325,0.31,38.9,-95.87
1983,CALIFORNIA,Tornado,30.0,0.0,25000000.0,23.519325,0.31,33.98,-118.37
1989,CONNECTICUT,Tornado,4.0,0.0,25000000.0,24.859945,0.27,41.83,-73.33
1989,CONNECTICUT,Tornado,20.0,0.0,25000000.0,24.859945,0.27,41.6,-73.12
1989,IOWA,Tornado,0.0,0.0,25000000.0,24.859945,0.27,42.23,-93.82
1989,NEW YORK,Tornado,0.0,0.0,25000000.0,24.859945,0.27,41.48,-74.93
1989,NEW YORK,Tornado,18.0,9.0,25000000.0,24.859945,0.27,41.32,-74.2
1989,NORTH CAROLINA,Tornado,30.0,0.0,25000000.0,24.859945,0.27,36.1,-80.25
1989,NORTH CAROLINA,Tornado,30.0,0.0,25000000.0,24.859945,0.27,35.47,-81.58
1989,NORTH CAROLINA,Tornado,19.0,4.0,25000000.0,24.859945,0.27,35.53,-81.48
1989,NORTH CAROLINA,Tornado,0.0,0.0,25000000.0,24.859945,0.27,35.92,-78.97
1989,NORTH CAROLINA,Tornado,6.0,1.0,25000000.0,24.859945,0.27,34.98,-80.73
1989,CONNECTICUT,Tornado,50.0,0.0,25000000.0,24.859945,0.27,41.57,-73.08
1989,CONNECTICUT,Tornado,40.0,0.0,250000000.0,24.859945,0.27,41.38,-72.9
1989,NEW YORK,Tornado,5.0,0.0,25000000.0,24.859945,0.27,41.42,-73.68
1989,ALABAMA,Tornado,0.0,0.0,250000000.0,24.859945,0.27,34.73,-86.43
1989,ALABAMA,Tornado,463.0,21.0,250000000.0,24.859945,0.27,34.65,-86.65
